"Distrito","Satisfaccion","Calidad","Tamaño","Ubicacion","Sexo","Edad","Año"
10,"8","9","5","10",NA,NA,2022
10,"9","10","5","10",NA,NA,2022
10,"8","7","8","10",NA,NA,2022
10,"8","7","5","10",NA,NA,2022
10,"8","7","8","7",NA,NA,2022
10,"7","8","10","8",NA,NA,2022
10,"10","9","8","8",NA,NA,2022
10,"7","8","6","6",NA,NA,2022
10,"","8","8","9",NA,NA,2022
10,"6","7","6","6",NA,NA,2022
10,"6","7","7","8",1,NA,2022
10,"9","7","7","7",NA,NA,2022
10,"10","9","8","9",NA,NA,2022
10,"8","8","8","10",NA,NA,2022
10,"10","7","5","10",NA,NA,2022
10,"10","10","10","10",NA,NA,2022
10,"10","10","10","10",NA,NA,2022
10,"9","9","10","10",NA,NA,2022
10,"7","8","8","9",NA,NA,2022
10,"8","9","8","8",NA,NA,2022
10,"10","9","10","10",NA,NA,2022
10,"10","10","4","5",NA,NA,2022
10,"10","10","10","10",NA,NA,2022
10,"10","10","8","10",NA,NA,2022
10,"8","8","9","10",NA,NA,2022
10,"10","10","10","5",NA,NA,2022
10,"8","9","10","10",NA,NA,2022
10,"8","8","7","8",NA,NA,2022
10,"9","9","8","7",NA,NA,2022
10,"8","7","6","6",NA,NA,2022
10,"10","9","6","9",NA,NA,2022
10,"9","8","7","8",NA,NA,2022
10,"8","8","5","6",NA,NA,2022
10,"8","9","8","8",NA,NA,2022
10,"9","9","6","8",NA,NA,2022
10,"8","9","5","6",NA,NA,2022
10,"8","8","8","8",NA,NA,2022
10,"8","8","8","8",NA,NA,2022
10,"9","1","2","8",NA,NA,2022
10,"9","9","8","7",NA,NA,2022
10,"8","8","8","8",NA,NA,2022
10,"9","8","5","9",NA,NA,2022
10,"8","8","9","9",NA,NA,2022
10,"8","8","8","8",NA,NA,2022
10,"9","5","5","10",NA,NA,2022
10,"5","5","5","10",NA,NA,2022
10,"10","10","10","10",NA,NA,2022
10,"10","10","10","10",NA,NA,2022
10,"10","8","8","10",NA,NA,2022
10,"8","8","8","10",NA,NA,2022
10,"10","10","10","10",NA,NA,2022
10,"8","8","9","10",NA,NA,2022
10,"7","7","8","7",NA,NA,2022
10,"8","7","8","9",NA,NA,2022
10,"10","10","10","10",NA,NA,2022
10,"10","8","8","9",NA,NA,2022
10,"9","9","7","9",NA,NA,2022
10,"10","7","8","8",NA,NA,2022
10,"9","8","9","9",NA,NA,2022
10,"10","10","10","7",NA,NA,2022
10,"10","9","7","8",NA,NA,2022
10,"8","7","6","8",NA,NA,2022
10,"6","7","7","8",NA,NA,2022
10,"9","7","5","7",NA,NA,2022
10,"9","7","6","8",NA,NA,2022
10,"9","8","8","9",NA,NA,2022
10,"5","7","8","8",NA,NA,2022
10,"8","8","6","9",NA,NA,2022
10,"9","8","6","8",NA,NA,2022
10,"10","9","8","9",NA,NA,2022
10,"8","9","8","7",NA,NA,2022
10,"10","10","10","10",NA,NA,2022
10,"10","10","10","6",NA,NA,2022
10,"8","6","10","10",NA,NA,2022
10,"10","10","6","",NA,NA,2022
10,"9","10","10","10",NA,NA,2022
10,"10","10","10","10",NA,NA,2022
10,"8","8","9","5",NA,NA,2022
10,"10","10","10","10",NA,NA,2022
10,"8","8","9","10",NA,NA,2022
10,"10","10","10","10",NA,NA,2022
10,"8","7","9","10",NA,NA,2022
10,"8","8","8","10",NA,NA,2022
10,"10","10","8","10",NA,NA,2022
10,"9","8","7","10",NA,NA,2022
10,"9","8","5","10",NA,NA,2022
10,"8","7","5","10",NA,NA,2022
10,"10","10","10","10",NA,NA,2022
10,"10","10","10","10",NA,NA,2022
10,"8","8","5","10",NA,NA,2022
10,"10","8","5","10",NA,NA,2022
10,"10","9","9","10",NA,NA,2022
10,"10","6","6","10",NA,NA,2022
10,"8","8","10","8",NA,NA,2022
10,"9","8","8","8",NA,NA,2022
10,"7","9","6","5",NA,NA,2022
10,"7","7","8","5",NA,NA,2022
10,"9","8","8","7",NA,NA,2022
10,"7","7","8","8",NA,NA,2022
10,"10","8","8","8",NA,NA,2022
10,"10","8","9","8",NA,NA,2022
10,"5","7","7","8",NA,NA,2022
10,"10","10","10","9",NA,NA,2022
10,"8","8","7","8",NA,NA,2022
10,"9","8","9","9",NA,NA,2022
10,"10","9","9","9",NA,NA,2022
10,"9","9","8","10",NA,NA,2022
10,"9","8","7","7",NA,NA,2022
10,"10","9","9","9",NA,NA,2022
10,"9","9","7","7",NA,NA,2022
10,"8","8","9","8",NA,NA,2022
10,"9","9","7","8",NA,NA,2022
10,"9","9","7","8",NA,NA,2022
10,"8","8","6","9",NA,NA,2022
10,"9","9","8","9",NA,NA,2022
8,"5","8","10","10",NA,NA,2022
8,"8","6","7","8",NA,NA,2022
8,"8","8","","",NA,NA,2022
8,"8","8","10","9",NA,NA,2022
8,"10","9","8","9",NA,NA,2022
8,"10","9","10","9",NA,NA,2022
8,"6","7","5","8",NA,NA,2022
8,"9","8","9","9",NA,NA,2022
8,"10","10","8","9",NA,NA,2022
8,"8","8","9","9",NA,NA,2022
8,"9","10","9","8",NA,NA,2022
8,"8","7","8","9",NA,NA,2022
8,"9","8","8","9",NA,NA,2022
8,"9","9","8","8",NA,NA,2022
8,"8","8","10","10",NA,NA,2022
8,"10","10","10","10",NA,NA,2022
8,"8","9","10","10",NA,NA,2022
8,"10","8","10","10",NA,NA,2022
8,"10","8","9","10",NA,NA,2022
8,"10","10","10","10",NA,NA,2022
8,"8","9","8","10",NA,NA,2022
8,"10","10","10","10",NA,NA,2022
8,"8","8","9","10",NA,NA,2022
8,"8","8","8","7",NA,NA,2022
8,"8","8","8","8",NA,NA,2022
8,"7","8","8","8",NA,NA,2022
8,"10","7","10","9",NA,NA,2022
8,"8","10","9","7",NA,NA,2022
8,"9","8","8","9",NA,NA,2022
8,"8","8","9","8",NA,NA,2022
8,"5","6","7","10",NA,NA,2022
8,"10","10","10","10",NA,NA,2022
8,"7","8","7","6",NA,NA,2022
8,"10","10","10","10",NA,NA,2022
8,"9","5","","10",NA,NA,2022
8,"3","6","8","10",NA,NA,2022
9,"8","4","8","8",NA,NA,2022
8,"8","8","9","7",NA,NA,2022
8,"8","8","9","7",NA,NA,2022
8,"8","7","8","8",NA,NA,2022
8,"10","10","10","10",NA,NA,2022
8,"8","8","9","8",NA,NA,2022
8,"8","8","8","9",NA,NA,2022
8,"8","9","9","9",NA,NA,2022
8,"8","8","8","8",NA,NA,2022
8,"8","8","8","8",NA,NA,2022
8,"8","9","9","8",NA,NA,2022
8,"5","2","1","2",NA,NA,2022
8,"9","8","6","9",NA,NA,2022
8,"9","8","5","8",NA,NA,2022
8,"9","8","8","9",NA,NA,2022
8,"9","9","6","8",NA,NA,2022
8,"10","9","8","9",NA,NA,2022
8,"9","9","7","9",NA,NA,2022
8,"8","8","6","9",NA,NA,2022
8,"9","9","7","10",NA,NA,2022
8,"8","7","5","9",NA,NA,2022
8,"8","8","6","8",NA,NA,2022
8,"9","9","7","8",NA,NA,2022
8,"8","9","6","8",NA,NA,2022
8,"8","8","5","10",NA,NA,2022
8,"10","10","10","10",NA,NA,2022
8,"8","10","7","10",NA,NA,2022
8,"8","8","7","10",NA,NA,2022
8,"10","10","10","10",NA,NA,2022
8,"8","8","5","10",NA,NA,2022
8,"10","10","5","10",NA,NA,2022
8,"9","10","8","10",NA,NA,2022
8,"9","10","10","10",NA,NA,2022
8,"10","8","6","10",NA,NA,2022
8,"9","9","6","10",NA,NA,2022
8,"10","8","10","10",NA,NA,2022
8,"8","9","10","10",NA,NA,2022
8,"9","9","5","10",NA,NA,2022
8,"8","6","6","8",NA,NA,2022
8,"9","8","9","9",NA,NA,2022
8,"9","8","9","9",NA,NA,2022
8,"8","6","6","8",NA,NA,2022
8,"8","8","8","10",NA,NA,2022
8,"8","8","8","8",NA,NA,2022
8,"8","8","9","6",NA,NA,2022
8,"9","9","9","8",NA,NA,2022
8,"9","8","9","8",NA,NA,2022
8,"8","8","9","8",NA,NA,2022
8,"8","9","9","8",NA,NA,2022
8,"8","8","8","9",NA,NA,2022
8,"8","9","9","9",NA,NA,2022
8,"9","10","8","9",NA,NA,2022
8,"8","8","8","10",NA,NA,2022
8,"8","7","6","10",NA,NA,2022
8,"9","8","9","10",NA,NA,2022
8,"10","10","7","10",NA,NA,2022
8,"9","8","8","8",NA,NA,2022
8,"10","10","9","10",NA,NA,2022
8,"5","8","9","10",NA,NA,2022
8,"10","10","10","10",NA,NA,2022
8,"8","7","6","7",NA,NA,2022
8,"10","7","10","10",NA,NA,2022
8,"8","8","7","10",NA,NA,2022
8,"6","7","10","10",NA,NA,2022
8,"7","8","6","8",NA,NA,2022
8,"2","7","8","10",NA,NA,2022
8,"8","8","8","9",NA,NA,2022
8,"8","5","7","7",NA,NA,2022
8,"8","7","8","8",NA,NA,2022
8,"10","9","8","9",NA,1,2022
8,"8","9","5","10",NA,NA,2022
8,"10","8","9","9",NA,NA,2022
8,"7","8","7","7",NA,NA,2022
8,"5","6","6","6",NA,NA,2022
8,"5","5","8","8",NA,NA,2022
8,"10","10","10","9",NA,NA,2022
8,"7","9","8","7",NA,NA,2022
8,"10","10","10","",NA,NA,2022
8,"6","5","7","6",NA,NA,2022
8,"10","9","7","8",NA,NA,2022
5,"9","7","9","10",NA,NA,2022
5,"6","7","8","10",NA,NA,2022
5,"7","8","8","9",NA,NA,2022
5,"10","10","10","7",NA,NA,2022
5,"7","8","8","9",NA,NA,2022
5,"9","8","8","9",NA,NA,2022
5,"8","10","7","9",NA,NA,2022
5,"9","9","10","9",NA,NA,2022
5,"9","9","8","9",NA,NA,2022
5,"9","8","8","10",NA,NA,2022
5,"9","7","9","10",NA,NA,2022
5,"9","8","9","10",NA,NA,2022
5,"8","8","9","10",NA,NA,2022
5,"6","5","6","6",NA,NA,2022
5,"10","6","6","8",1,NA,2022
5,"10","9","9","9",NA,NA,2022
8,"10","8","9","10",NA,NA,2022
5,"9","8","10","10",NA,NA,2022
5,"10","8","6","8",NA,NA,2022
5,"10","8","9","8",NA,NA,2022
5,"5","5","5","4",NA,NA,2022
5,"9","9","7","6",NA,NA,2022
5,"8","9","8","8",NA,NA,2022
5,"10","10","10","7",NA,NA,2022
5,"8","8","7","10",NA,NA,2022
5,"10","6","2","9",NA,NA,2022
5,"6","3","2","7",NA,NA,2022
5,"10","5","10","8",NA,NA,2022
5,"10","8","5","8",NA,NA,2022
5,"10","8","9","9",NA,NA,2022
5,"10","10","10","8",NA,NA,2022
5,"8","8","8","8",1,NA,2022
5,"8","8","8","9",NA,NA,2022
5,"6","8","8","7",NA,NA,2022
5,"8","7","8","9",NA,NA,2022
5,"6","7","5","7",NA,NA,2022
5,"10","9","8","8",NA,NA,2022
5,"8","7","9","8",NA,NA,2022
5,"8","9","7","10",NA,NA,2022
5,"8","8","9","9",NA,NA,2022
5,"8","8","7","9",NA,NA,2022
5,"7","8","6","5",NA,NA,2022
5,"6","8","6","7",NA,NA,2022
5,"8","8","9","8",NA,NA,2022
5,"8","8","5","7",NA,NA,2022
5,"8","9","8","9",NA,NA,2022
5,"8","8","9","9",NA,NA,2022
5,"9","8","7","8",NA,NA,2022
5,"9","8","9","9",NA,NA,2022
5,"8","9","9","10",NA,NA,2022
5,"10","8","9","9",NA,NA,2022
5,"9","8","9","10",NA,NA,2022
5,"9","10","6","8",NA,NA,2022
5,"9","8","9","10",NA,NA,2022
5,"10","10","10","10",NA,NA,2022
5,"10","10","10","10",NA,NA,2022
5,"8","8","10","10",NA,NA,2022
5,"10","9","10","10",NA,NA,2022
5,"8","10","10","10",NA,NA,2022
5,"10","10","10","10",NA,NA,2022
5,"9","8","8","9",NA,NA,2022
5,"7","7","8","8",NA,NA,2022
5,"9","10","10","10",NA,NA,2022
5,"8","8","8","8",NA,NA,2022
5,"8","8","7","8",NA,NA,2022
5,"6","6","6","8",NA,NA,2022
5,"10","8","8","10",NA,NA,2022
5,"8","8","8","8",NA,NA,2022
5,"9","7","6","8",NA,NA,2022
5,"8","8","8","9",NA,NA,2022
5,"8","8","7","8",NA,NA,2022
5,"9","8","9","8",NA,NA,2022
5,"8","9","9","8",NA,NA,2022
5,"8","7","9","8",NA,NA,2022
5,"8","6","6","8",NA,NA,2022
5,"7","8","10","10",NA,NA,2022
5,"2","7","5","8",NA,NA,2022
5,"7","5","9","8",NA,NA,2022
5,"9","7","8","9",NA,NA,2022
5,"9","10","9","10",NA,NA,2022
5,"8","8","9","7",NA,NA,2022
5,"9","6","10","10",NA,NA,2022
5,"10","8","9","10",NA,NA,2022
5,"7","8","9","10",NA,NA,2022
5,"10","8","7","10",NA,NA,2022
5,"10","10","6","10",NA,NA,2022
5,"10","6","10","10",NA,NA,2022
5,"7","7","10","9",NA,NA,2022
5,"10","10","10","10",NA,NA,2022
5,"10","9","8","10",NA,NA,2022
5,"10","10","10","10",NA,NA,2022
5,"9","6","7","10",NA,NA,2022
5,"8","10","10","10",NA,NA,2022
5,"10","10","10","10",NA,NA,2022
5,"8","9","9","8",NA,NA,2022
5,"8","8","9","9",NA,NA,2022
5,"7","8","8","8",NA,NA,2022
5,"8","7","8","8",NA,NA,2022
5,"8","8","7","9",NA,NA,2022
5,"8","8","8","9",NA,NA,2022
5,"7","8","8","9",NA,NA,2022
5,"8","9","9","9",NA,NA,2022
5,"8","9","8","9",NA,NA,2022
5,"5","5","4","9",NA,NA,2022
5,"7","8","8","9",NA,NA,2022
5,"6","7","9","6",NA,NA,2022
5,"8","8","7","9",NA,NA,2022
5,"9","9","8","10",NA,NA,2022
5,"9","8","7","9",NA,NA,2022
5,"10","8","9","10",NA,NA,2022
5,"8","7","8","9",NA,NA,2022
5,"9","9","8","8",NA,NA,2022
5,"8","9","8","8",NA,NA,2022
5,"8","8","6","9",NA,NA,2022
5,"9","8","9","8",NA,NA,2022
5,"7","7","6","9",NA,NA,2022
5,"7","8","8","8",NA,NA,2022
5,"8","7","8","10",NA,NA,2022
5,"5","6","5","10",NA,NA,2022
5,"9","8","7","10",NA,NA,2022
5,"10","8","10","10",NA,NA,2022
5,"10","7","10","10",NA,NA,2022
5,"10","8","10","10",NA,NA,2022
8,"9","8","8","9",NA,NA,2022
8,"8","8","6","7",NA,NA,2022
8,"8","8","10","7",NA,NA,2022
8,"9","9","9","8",NA,NA,2022
8,"8","8","9","9",NA,NA,2022
8,"8","8","8","8",NA,NA,2022
8,"8","8","8","8",NA,NA,2022
8,"7","7","9","8",NA,NA,2022
8,"8","8","8","8",NA,NA,2022
8,"9","10","8","9",NA,NA,2022
8,"10","8","8","8",NA,NA,2022
8,"10","9","6","9",NA,NA,2022
8,"9","9","9","8",NA,NA,2022
8,"10","9","10","9",NA,NA,2022
8,"7","7","7","7",1,NA,2022
8,"8","8","8","8",NA,NA,2022
8,"7","8","7","7",NA,NA,2022
8,"7","8","7","8",NA,NA,2022
8,"10","8","9","8",NA,NA,2022
8,"8","8","10","10",NA,NA,2022
8,"8","8","8","10",NA,NA,2022
8,"10","9","9","10",NA,NA,2022
8,"8","7","9","10",NA,NA,2022
8,"9","8","10","8",NA,NA,2022
8,"9","8","8","9",NA,NA,2022
8,"10","9","9","9",NA,NA,2022
8,"8","8","9","5",NA,NA,2022
8,"8","9","8","9",NA,NA,2022
8,"8","8","8","9",NA,NA,2022
8,"8","7","8","9",NA,NA,2022
8,"8","8","8","8",NA,NA,2022
8,"8","8","9","9",NA,NA,2022
8,"8","7","8","8",NA,NA,2022
8,"9","8","8","9",NA,NA,2022
8,"8","7","8","8",NA,NA,2022
8,"7","7","6","8",NA,NA,2022
8,"9","8","7","9",NA,NA,2022
8,"7","6","8","8",NA,NA,2022
8,"9","8","8","8",NA,NA,2022
8,"8","8","9","9",NA,NA,2022
8,"9","8","7","9",NA,NA,2022
8,"8","8","9","8",NA,NA,2022
8,"8","8","7","7",NA,NA,2022
8,"9","9","9","10",NA,NA,2022
8,"8","8","9","10",NA,NA,2022
8,"7","4","7","7",NA,NA,2022
8,"7","8","6","7",NA,NA,2022
8,"7","7","7","8",NA,NA,2022
8,"7","8","7","9",NA,NA,2022
8,"8","8","8","9",NA,NA,2022
8,"7","8","9","9",NA,NA,2022
8,"6","7","6","7",1,NA,2022
8,"10","7","8","8",NA,NA,2022
8,"10","7","9","6",NA,NA,2022
9,"8","7","8","9",NA,NA,2022
9,"8","9","9","9",NA,NA,2022
9,"8","8","8","9",NA,NA,2022
9,"8","8","9","8",NA,NA,2022
9,"8","7","7","9",NA,NA,2022
9,"8","8","9","9",NA,NA,2022
9,"8","8","8","9",NA,NA,2022
9,"7","6","6","9",NA,NA,2022
9,"8","8","9","9",NA,NA,2022
9,"7","7","8","9",NA,NA,2022
9,"9","8","7","9",NA,NA,2022
9,"9","9","9","9",NA,NA,2022
9,"8","8","7","6",NA,NA,2022
9,"8","8","9","9",NA,NA,2022
9,"8","8","8","7",NA,NA,2022
9,"9","9","9","9",NA,NA,2022
9,"","","","",NA,NA,2022
9,"7","7","8","8",NA,NA,2022
9,"7","8","9","8",NA,NA,2022
9,"7","8","8","8",NA,NA,2022
8,"7","8","7","5",NA,NA,2022
9,"10","9","7","7",NA,NA,2022
8,"7","7","7","8",NA,NA,2022
9,"6","7","7","7",NA,NA,2022
8,"9","9","8","9",NA,NA,2022
8,"5","6","5","6",NA,1,2022
8,"8","7","8","6",NA,NA,2022
9,"7","8","3","6",NA,NA,2022
8,"8","8","6","8",NA,NA,2022
8,"8","7","7","8",NA,NA,2022
6,"8","10","7","10",NA,NA,2022
6,"8","8","7","8",NA,NA,2022
6,"9","9","8","10",NA,NA,2022
6,"9","9","8","10",NA,NA,2022
6,"8","9","7","9",NA,NA,2022
6,"9","7","6","10",NA,NA,2022
6,"10","9","8","10",NA,NA,2022
6,"10","7","9","10",NA,NA,2022
6,"9","10","9","10",NA,NA,2022
6,"10","8","9","9",NA,NA,2022
6,"7","7","6","10",NA,NA,2022
6,"8","8","9","9",NA,NA,2022
6,"8","8","10","10",NA,NA,2022
6,"10","10","10","10",NA,NA,2022
6,"10","8","10","10",NA,NA,2022
6,"10","7","10","10",NA,NA,2022
6,"10","8","8","10",NA,NA,2022
6,"10","10","10","10",NA,NA,2022
6,"10","9","10","10",NA,NA,2022
6,"9","10","7","10",NA,NA,2022
6,"5","5","6","7",NA,NA,2022
6,"10","9","8","6",NA,NA,2022
6,"7","7","7","8",NA,NA,2022
6,"7","7","8","8",NA,NA,2022
6,"7","8","7","8",NA,NA,2022
6,"8","8","7","9",NA,NA,2022
6,"8","8","5","6",NA,NA,2022
6,"8","8","8","9",NA,NA,2022
6,"8","5","4","8",NA,NA,2022
9,"7","6","7","8",NA,NA,2022
6,"9","9","9","9",NA,NA,2022
6,"8","8","9","9",NA,NA,2022
6,"9","6","8","8",NA,NA,2022
6,"9","9","8","9",NA,NA,2022
6,"9","8","8","8",NA,NA,2022
6,"9","7","7","9",NA,NA,2022
6,"10","8","8","3",NA,NA,2022
6,"9","9","7","7",NA,NA,2022
6,"9","","9","9",NA,NA,2022
6,"9","8","9","9",NA,NA,2022
7,"10","9","9","10",NA,NA,2022
7,"7","8","8","9",NA,NA,2022
7,"9","7","8","9",NA,NA,2022
7,"7","5","8","6",NA,NA,2022
7,"10","8","8","9",NA,NA,2022
7,"9","10","10","8",NA,NA,2022
7,"8","9","8","9",NA,NA,2022
7,"10","10","10","10",NA,NA,2022
7,"10","10","10","10",NA,NA,2022
7,"10","10","10","10",NA,NA,2022
7,"10","10","10","10",NA,NA,2022
7,"10","10","10","10",NA,NA,2022
7,"8","10","10","10",NA,NA,2022
7,"8","8","8","9",NA,NA,2022
8,"9","9","8","6",NA,NA,2022
7,"8","8","9","7",NA,NA,2022
7,"8","8","9","9",NA,NA,2022
7,"8","8","8","7",NA,NA,2022
7,"8","8","8","7",NA,NA,2022
7,"6","7","7","6",NA,NA,2022
7,"6","7","7","7",NA,NA,2022
7,"8","8","8","8",NA,NA,2022
7,"7","7","8","8",NA,NA,2022
7,"5","5","1","7",NA,NA,2022
7,"7","8","8","8",NA,NA,2022
8,"10","10","5","10",NA,NA,2022
8,"8","9","9","8",NA,NA,2022
8,"8","9","8","10",NA,NA,2022
8,"8","9","8","9",NA,NA,2022
8,"8","8","9","9",NA,NA,2022
8,"8","9","9","10",NA,NA,2022
8,"8","8","8","10",NA,NA,2022
8,"8","8","8","10",NA,NA,2022
8,"8","8","6","10",NA,NA,2022
8,"10","8","8","10",NA,NA,2022
8,"7","9","6","10",NA,NA,2022
8,"10","10","8","10",NA,NA,2022
8,"6","6","7","7",NA,NA,2022
8,"10","7","8","9",NA,1,2022
8,"7","6","7","8",NA,NA,2022
8,"7","8","7","6",NA,NA,2022
8,"6","6","7","8",NA,NA,2022
8,"6","6","8","6",NA,NA,2022
8,"10","8","8","9",NA,NA,2022
8,"8","8","8","8",NA,NA,2022
8,"8","6","6","8",NA,NA,2022
8,"9","9","8","8",NA,NA,2022
8,"8","8","8","9",NA,NA,2022
8,"9","8","8","8",NA,NA,2022
9,"10","7","8","7",NA,NA,2022
9,"8","8","6","8",NA,NA,2022
9,"9","8","7","8",NA,NA,2022
9,"10","9","9","10",NA,NA,2022
9,"8","7","6","7",NA,NA,2022
9,"8","7","9","9",NA,NA,2022
9,"8","10","9","10",NA,NA,2022
9,"10","10","8","9",NA,NA,2022
9,"9","8","9","9",NA,NA,2022
9,"9","8","8","9",NA,NA,2022
9,"10","9","8","10",NA,NA,2022
9,"10","10","8","9",NA,NA,2022
9,"9","9","8","10",NA,NA,2022
9,"10","10","8","10",NA,NA,2022
9,"10","7","7","10",NA,NA,2022
9,"8","8","7","10",NA,NA,2022
9,"10","10","7","10",NA,NA,2022
9,"8","7","5","10",NA,NA,2022
9,"7","7","5","10",NA,NA,2022
9,"7","8","8","10",NA,NA,2022
9,"9","9","7","10",NA,NA,2022
9,"8","8","6","10",NA,NA,2022
9,"8","10","10","10",NA,NA,2022
9,"10","10","10","10",NA,NA,2022
9,"8","6","7","8",NA,NA,2022
9,"10","10","10","10",NA,NA,2022
9,"10","8","8","7",NA,NA,2022
9,"9","8","7","9",NA,NA,2022
9,"8","8","8","8",NA,NA,2022
9,"7","7","5","7",NA,NA,2022
9,"9","9","8","7",NA,NA,2022
9,"8","8","8","9",NA,NA,2022
9,"8","8","8","8",NA,NA,2022
9,"8","8","8","9",NA,NA,2022
9,"7","7","7","8",NA,NA,2022
9,"8","7","7","8",NA,NA,2022
9,"8","8","8","8",NA,NA,2022
9,"8","8","9","9",NA,NA,2022
9,"8","8","7","8",NA,NA,2022
9,"7","8","8","8",NA,NA,2022
9,"6","7","7","8",NA,NA,2022
9,"9","9","8","9",NA,NA,2022
9,"9","7","8","9",NA,NA,2022
9,"7","9","8","8",NA,NA,2022
9,"10","10","10","8",NA,NA,2022
9,"8","8","8","9",NA,NA,2022
9,"8","8","9","8",NA,NA,2022
8,"8","8","8","8",NA,NA,2022
9,"9","7","5","9",NA,NA,2022
9,"8","9","8","8",NA,NA,2022
9,"10","9","7","10",NA,NA,2022
9,"8","7","8","9",NA,NA,2022
9,"9","7","5","9",NA,NA,2022
9,"8","10","8","10",NA,NA,2022
9,"8","8","9","9",NA,NA,2022
9,"8","8","7","9",NA,NA,2022
9,"8","9","9","10",NA,NA,2022
9,"10","10","10","10",NA,NA,2022
9,"10","8","6","10",NA,NA,2022
9,"10","8","5","10",NA,NA,2022
9,"8","8","8","10",NA,NA,2022
9,"10","10","10","10",NA,NA,2022
9,"10","10","6","10",NA,NA,2022
9,"9","8","7","8",NA,NA,2022
9,"9","10","8","8",NA,NA,2022
9,"7","8","8","8",NA,NA,2022
9,"6","5","7","8",NA,NA,2022
9,"5","8","8","8",NA,NA,2022
9,"9","8","7","7",1,NA,2022
9,"7","8","9","8",NA,NA,2022
9,"8","8","7","8",NA,NA,2022
9,"8","8","8","8",NA,NA,2022
9,"5","8","7","9",NA,NA,2022
9,"8","8","8","8",NA,NA,2022
9,"9","9","7","8",NA,NA,2022
9,"8","8","8","8",NA,NA,2022
9,"8","8","8","8",NA,NA,2022
7,"8","9","7","9",NA,NA,2022
7,"9","10","10","9",NA,NA,2022
7,"10","8","10","9",NA,NA,2022
7,"8","8","6","9",NA,NA,2022
7,"8","8","8","8",NA,NA,2022
7,"10","8","10","9",NA,NA,2022
7,"9","8","10","10",NA,NA,2022
7,"10","9","10","10",NA,NA,2022
7,"10","10","10","10",NA,NA,2022
7,"10","7","10","10",NA,NA,2022
7,"8","7","8","10",NA,NA,2022
7,"10","10","10","10",NA,NA,2022
7,"10","8","10","10",NA,NA,2022
7,"10","10","10","10",NA,NA,2022
7,"6","8","8","10",NA,NA,2022
7,"10","10","10","10",NA,NA,2022
7,"10","8","8","8",NA,NA,2022
9,"10","10","9","9",NA,NA,2022
9,"10","8","8","8",1,1,2022
7,"7","5","7","8",NA,NA,2022
9,"7","7","6","7",NA,NA,2022
9,"7","6","6","9",NA,1,2022
7,"10","9","7","9",NA,NA,2022
7,"8","7","7","8",NA,NA,2022
7,"8","8","8","8",NA,NA,2022
7,"8","8","8","9",NA,NA,2022
7,"8","7","8","8",NA,NA,2022
7,"9","9","9","9",NA,NA,2022
7,"6","7","5","8",NA,NA,2022
7,"8","8","9","8",NA,NA,2022
7,"8","8","8","9",NA,NA,2022
7,"8","8","6","8",NA,NA,2022
7,"9","8","8","9",NA,NA,2022
7,"8","8","8","8",NA,NA,2022
7,"8","8","8","8",NA,NA,2022
7,"7","8","8","9",NA,NA,2022
7,"9","9","9","9",NA,NA,2022
7,"8","8","8","8",NA,NA,2022
7,"8","8","8","8",NA,NA,2022
7,"8","8","8","8",NA,NA,2022
7,"8","8","8","9",NA,NA,2022
7,"8","8","8","9",NA,NA,2022
7,"5","5","8","9",NA,NA,2022
7,"9","8","6","8",NA,NA,2022
7,"10","8","9","8",NA,NA,2022
7,"9","8","8","10",NA,NA,2022
7,"7","8","7","6",NA,NA,2022
7,"8","7","9","8",NA,NA,2022
7,"8","9","7","8",NA,NA,2022
7,"8","8","8","9",NA,NA,2022
7,"7","7","7","7",NA,1,2022
7,"7","7","7","9",NA,NA,2022
7,"10","8","7","10",NA,NA,2022
7,"10","10","8","10",NA,NA,2022
7,"10","10","10","10",NA,NA,2022
7,"10","10","10","10",NA,NA,2022
7,"8","8","6","8",NA,NA,2022
7,"10","10","8","10",NA,NA,2022
7,"6","6","7","10",NA,NA,2022
7,"10","10","10","10",NA,NA,2022
7,"8","8","6","10",NA,NA,2022
7,"10","10","10","10",NA,NA,2022
7,"9","8","9","9",NA,NA,2022
7,"9","8","7","10",NA,NA,2022
7,"9","8","8","10",NA,NA,2022
7,"10","9","8","10",NA,NA,2022
7,"9","8","9","8",NA,NA,2022
7,"8","9","7","9",NA,NA,2022
7,"8","9","7","8",NA,NA,2022
7,"10","8","7","9",NA,NA,2022
7,"9","8","8","9",NA,NA,2022
7,"9","8","9","8",NA,NA,2022
7,"7","8","10","10",NA,NA,2022
7,"7","8","9","9",NA,NA,2022
7,"9","7","9","10",NA,NA,2022
7,"10","10","8","10",NA,NA,2022
7,"10","8","9","8",NA,NA,2022
7,"10","9","9","10",NA,NA,2022
7,"9","7","8","9",NA,NA,2022
7,"9","8","8","10",NA,NA,2022
7,"9","8","8","9",NA,NA,2022
7,"10","9","10","10",NA,NA,2022
7,"10","8","8","10",NA,NA,2022
7,"9","9","10","10",NA,NA,2022
7,"10","10","8","10",NA,NA,2022
7,"9","10","9","10",NA,NA,2022
7,"9","10","10","10",NA,NA,2022
7,"10","8","10","10",NA,NA,2022
7,"9","8","9","10",NA,NA,2022
7,"10","8","10","10",NA,NA,2022
7,"10","8","10","10",NA,NA,2022
7,"10","9","10","10",NA,NA,2022
7,"8","8","9","9",NA,NA,2022
7,"8","8","8","9",NA,NA,2022
